M1	M2	M3	meta	mR	l5	mu22	BRtaumu	BRtaue	BRmue	BRhmutau	BRhetau	BRhemu
435.140789345694	29078.85898496061	33309.31384760929	435.16925887249107	446.4616961505696	1.6707894071553557e-10	69003.68811554281	2.5411458024798308e-16	3.2815392300503725e-15	1.2651224936231487e-14	0.00000000014904521890145962097900282078605435	0.0000000010009810579169145367838498786935969	4.5049350249565181280269797583447742e-11
598.4040910463831	40711.40432778621	24440.657155650937	598.4051863512508	630.3391290702025	1.5427549814598705e-10	235124.25468432857	6.386347275393844e-14	1.4506648155230977e-16	2.0351929892211484e-14	7.0834570459751411716963529196642696e-11	0.0000000026168285501736667073414449803255922	0.00000000010351593424212780825587038728969051
392.7501790919557	29101.521453360438	21098.461475896765	392.77251514468617	401.86576833346874	1.640309864463809e-10	71241.13258217394	4.054592532536381e-14	8.303493779979229e-16	2.102439783366694e-14	7.363843881677778085923576476609937e-11	0.00000000089643903505071205279600278023257354	3.7460906536926907435582566765754411e-11
449.80011914066	23193.070723180746	49341.18320570123	449.8318500314662	480.0348101416451	1.6797705913904178e-10	77492.05212409963	2.3863066691446024e-14	1.6538709811535087e-14	2.0113706379656597e-14	0.00000000019658996413761004387192480784627746	0.0000000010973163927669605329772697027767317	5.326215425788792754715986320509182e-11
361.68850712897154	35591.055299322	21750.97946364485	361.6962500066847	369.5420652082248	1.88868009693414e-10	108001.04044474919	4.1622263650657246e-14	8.971947544851303e-17	1.0312883265365747e-14	5.035662870929893464071049485619741e-12	0.00000000057751333964262883942849324168220258	2.420006817161765293095120521672756e-11
508.90145651613017	43307.35298181397	46482.31922859344	508.91709366334953	550.2642345824679	1.896376904305189e-10	62427.830007204684	4.103278666725759e-16	8.208301973867958e-16	3.800105001918564e-15	0.0000000002673818559072300074301840846799317	0.000000001225291143014853411464440839997973	5.5598265937354521904382018994249763e-11
516.9233591999619	34580.874360531765	47740.95994587753	516.9814019779135	555.5684905573273	1.7539762389646566e-10	79501.71972113803	7.225230246892816e-16	3.0282607632935202e-15	7.495402622234504e-15	0.00000000028344703162488041705055067878978672	0.0000000014178672935531482701278606461576151	6.5652540294638946529462768894596076e-11
333.4864127703581	38087.32932150809	42328.53364654966	333.4871459263374	370.3615702925311	2.2698697148159905e-10	28778.411735148173	1.5712453018444468e-16	5.743351728079511e-16	2.3983644952786116e-15	8.8340729895431907430219581138003053e-11	0.00000000039966223690851258006711766826508032	1.8467550639582291105400872065236835e-11
534.6886212641746	40287.96737804463	17949.208940758537	534.7066722002645	551.411086881607	1.5672486457868844e-10	38353.093031627446	2.0654412436398558e-13	1.3737618556804737e-16	3.49313649016774e-14	0.00000000025842514682748998340794102077693104	0.0000000020286622643796157302088526991295328	7.4754301462735342721220447325263868e-11
503.92576893649834	42187.889955975515	27671.018187730566	503.9648361520306	527.5862712658485	1.7388441941610672e-10	177970.9265191162	2.7444999105291496e-14	1.7570123434308385e-16	9.540635380201698e-15	3.5197197097660868970830204643329245e-11	0.0000000013948946938852262142140797122855902	5.8187409388517328071758821955675305e-11
508.193027356795	46321.40323797328	45402.01146665155	508.23555175207764	514.0656015180236	1.9391106219776455e-10	1311.9165985134696	1.1114119496726043e-15	4.681499638865057e-16	2.9005670741916785e-15	0.0000000003546063672060680678721081442751103	0.00000000098482774231386756412125230197271991	4.415094947770401320187369851110588e-11
518.4948250157191	47972.84539314053	34473.20881813311	518.5224953313077	528.3853985120053	1.850896529211525e-10	17447.226281829564	1.0952653152327623e-14	1.7207794810112042e-16	4.6531450949498115e-15	0.00000000032228058442662320096934960845025305	0.0000000011896318480177201175857054125796923	5.0933382669632994458140725771828771e-11
475.0547163830154	38868.581221665205	15870.090660729988	475.0915137922331	481.01984856270866	1.6238060874966756e-10	50018.591060835264	2.737539819860669e-13	3.599856452374086e-16	3.89508144474606e-14	0.00000000014041419918347953293208977855785611	0.0000000014408166541954620841694806817811457	5.245547239364075189988473140310635e-11
560.7115074867884	48310.20379266404	38682.541697684406	560.7146236047652	568.8317615149401	1.8056848313934593e-10	1973.4861444426551	6.22688928727846e-15	3.032591214115346e-16	4.3707713895406774e-15	0.00000000045342516777173191176561715486701749	0.000000001426167974234255951130263540014285	6.1723074234189841664768736284664788e-11
537.9261198830742	35269.36393658958	27186.37207420553	537.9440570170453	541.3026316861454	1.5563555885489778e-10	86022.5632077503	2.2806454095715243e-14	9.290482168076506e-16	1.6266180531126425e-14	0.00000000024208033698401272029510574560576917	0.0000000017666302387569101514565426095473535	7.339423543246785408637745956595118e-11
507.04159175905886	18171.567704178473	14453.089894077804	507.05356763626907	543.6456232620932	1.1946578800066782e-10	53357.43690481921	1.764912910485098e-13	1.628222989227128e-14	2.3618015353478676e-13	0.00000000040497071765800228449575553138395676	0.0000000032784996004158606890890143694248364	0.00000000012492401728644759155563017226677333
655.3601193135469	44691.75089970853	29914.225581967537	655.3785651341142	677.8154120679682	1.5631313775203117e-10	220340.32214632287	3.028074078593452e-14	2.8388792051593204e-16	1.2808321547350802e-14	0.00000000017118642502269382715849468463569341	0.0000000028479839754957797207840027752116944	0.00000000011552878713362388222725783633560033
789.0839097965995	43733.53075608882	37094.02518222986	789.1252730655002	791.6846366400364	1.445792467853695e-10	331081.61811886355	1.008562182023435e-14	1.1976033456330817e-15	1.301709178381277e-14	0.00000000026136599981768532402943835425011147	0.0000000043125683958545709588405474816173792	0.00000000017896493702566188711739056558066698
551.8618675137735	26712.102810900695	35235.18871075628	551.886748250104	592.5844530440578	1.45934636788864e-10	143189.613542924	9.176870987602227e-16	1.0263255932445331e-14	2.824300518757781e-14	0.00000000024688335436341116922594288032871099	0.0000000023271065326057661957088997957613152	0.00000000010551242882549452004556471613253416
710.4325862062426	27300.262959997224	30948.903119528302	710.5010772823911	718.7187123732771	1.2720989208060475e-10	192401.13333448087	9.71660705799219e-16	1.2356976854856424e-14	4.9331272527646303e-14	0.00000000052237970080795607458724245737560528	0.0000000044152703166536491221867050408880129	0.00000000018888575251812917291439361539772055
581.4168949392317	38172.16667476967	28239.54435650468	581.451266391463	581.5488953896266	1.5437274140618296e-10	184567.96533646734	2.5024789084628754e-14	6.741149827526347e-16	1.497674564136517e-14	0.00000000011421459441546093976616319227380402	0.0000000020773267640346127456513694602308146	8.5394857180267386719614865611489342e-11
610.6010026976793	47065.751782960244	32850.097213048124	610.6389125074876	644.1790074989674	1.6713838427821222e-10	264823.1874089127	1.8242961387955337e-14	2.522149906122264e-16	8.2838516306005e-15	5.361733196221850299899275586336268e-11	0.0000000022435021036855547445789061473252234	9.3841774606726463741562164454959811e-11
561.0325196227764	26616.681806199085	28732.422490423258	561.0721721577187	603.9574036849596	1.403997809794033e-10	201407.4615400538	2.4477522491696493e-15	8.288810790163419e-15	3.7874836601294723e-14	0.00000000011488072079381125843930208001745736	0.0000000026976105030406163709002307819486933	0.0000000001173885195161023358043209208087965
652.0748729172781	19105.418624449936	18057.36537436527	652.1185566193413	680.3788247343028	1.1133038472775188e-10	236512.99228473147	5.4996953741104994e-14	3.421035686189805e-14	2.394819056564053e-13	0.00000000023259420638915779204023668778760914	0.0000000055845181529784791027270086067182966	0.00000000021649352571115795698794994987463967
551.7581036437489	37394.483593498706	18739.373487626806	551.7944012067683	573.603809833799	1.5027445579414926e-10	130337.23287659562	1.733094485709182e-13	4.0288067019616256e-18	3.772144701141823e-14	0.00000000013992587045204618126532495279919485	0.0000000023650707967135274488882436809802286	8.8385126725709810649122314447240522e-11
648.3989345550531	28836.480979991724	40268.51306751004	648.4202688752046	687.031273577464	1.4161140799208264e-10	210556.84848313418	2.269212631805003e-15	1.1011776270949682e-14	2.691026743633482e-14	0.00000000031114399060853447794346021603506424	0.0000000032484902424749431768184545824608159	0.00000000014804216912708240313217689580211118
552.031771649739	45821.21534587576	31034.9151453802	552.0587704451044	552.9693418984342	1.7387418304375564e-10	4713.105402048368	1.9432407773597174e-14	1.7277273127609135e-16	7.160053310192032e-15	0.00000000040318470333204060194722094432052437	0.0000000014816784499720926594546699066832127	6.1748650413963993184612116457057478e-11
769.9633156153893	38982.019111835914	10257.778739246822	769.9845997171886	791.6638792986134	1.2439255777366776e-10	299054.0087557739	2.9985944702718383e-12	1.9632379576610026e-14	4.594356361616545e-13	6.3394124235883344851928642903102962e-12	0.0000000088770775689942395688350281943057226	0.00000000021287006875812770261987672960433772
573.3236110372758	46675.31604481209	12075.247280575673	573.3441523241611	575.1528339255981	1.548943096673199e-10	41803.646135612355	1.081653803708598e-12	5.0728087226068594e-15	1.2114559695278873e-13	0.00000000010675810370993145668192462298349291	0.0000000025831119800366645183653812885413898	7.7660634321457947469709094609852516e-11
609.1552573488891	19351.214508123325	22417.336040820137	609.1910617447618	612.7687290052028	1.1657590412690557e-10	48226.194445422465	1.1723584386765413e-15	3.828825233525509e-14	1.4484204511049225e-13	0.00000000083555077150617902686393129267142123	0.0000000038048856242563453770599912412606629	0.00000000015998305877597546708783830183107555
571.2939488338694	45720.30280085221	22827.001837937176	571.3108627150169	612.403813175014	1.6489604877645574e-10	225842.7721212993	9.092502999275647e-14	2.867296886337322e-18	1.8096647165607003e-14	4.5791547086309634568507011836430159e-11	0.0000000022313339287050602790747398694273586	8.6973707715874254524301707738678293e-11
644.2122389211523	43292.42520992883	19550.49525070932	644.2376375063022	652.1696885854661	1.4829068838167511e-10	273258.59430696635	1.994589365334059e-13	1.1780899007813894e-16	3.643101035668611e-14	5.4577784228386600854493447222344508e-11	0.0000000031755991552274962311676901394996361	0.00000000011345367755059076348374418291563922
641.5307848107279	34755.48388650085	22570.335947220992	641.5541023927856	658.9861230234516	1.3863600647272894e-10	104259.0304944335	8.360358103204776e-14	6.517254241405673e-16	3.764549781209917e-14	0.00000000040126819619306367773684483035298072	0.0000000035079555149288006517983838924994013	0.00000000013501034933612817405789147049016725
613.8856817267945	26023.300506943157	10516.807609622861	613.9002508777357	642.6277644177734	1.1890735833704998e-10	249563.36832465272	1.754481525915836e-12	3.835962168141032e-15	3.9229031701316317e-13	2.64429297217512088937697551023888e-11	0.0000000056086326996401612994403639441266562	0.00000000016270263629622492668935132261933679
585.4713548067245	33950.379332837576	42806.73308448033	585.5307953922617	586.4195158373302	1.573389550702803e-10	314604.80542284506	9.966674836341014e-17	3.65096238294567e-15	1.1073536266867808e-14	4.7829822873909446930903896660615894e-12	0.0000000018789540944490100532239056516637745	8.5010239169392944493524634199788757e-11
577.715237205083	41516.80643558631	22548.96768749422	577.7506350651721	616.8135926677638	1.5662075021922572e-10	253422.85972505176	9.083024773750235e-14	1.9816893614645307e-17	2.2603845294720673e-14	3.1302633295196764724378667832646081e-11	0.0000000024900523303071017347415512901248046	9.712353958462836247692333412257534e-11
508.3219213269452	21216.924885012588	29692.474930820226	508.34964350739057	522.4260918854892	1.3684972032086495e-10	215308.00078087312	4.6846865701467256e-15	2.2493803960830886e-14	5.4792835041474955e-14	2.0779180988418384792266479290801602e-11	0.0000000019730664694403844910348948825811751	8.9498833394931099598631647852430329e-11
507.0539883990217	19629.706545353525	27291.336676406943	507.0923454910373	533.4067149577415	1.3303311390380885e-10	62584.305835578445	5.603858668284398e-15	3.1456802068049604e-14	7.790789537210695e-14	0.00000000047254414416006810962612937872214638	0.0000000022119932320669078128782486457064838	9.9920702095892199497689900846071878e-11
580.2968339516219	35873.381001808186	30648.41517207498	580.3601866384992	621.0565706334401	1.5423946461278179e-10	173667.918773003	1.2226617182975936e-14	1.5458763300606753e-15	1.6292038718175562e-14	0.00000000017219390921148053975418403183666835	0.0000000024248744213061875625314227746175026	0.00000000010314851926771850704090989506670271
534.6284440203292	48619.3460601752	37683.34556989139	534.6646051861544	543.3003054895701	1.861151810628434e-10	142418.91320465368	6.895492242045931e-15	2.3413547274010507e-16	4.0106318961477925e-15	9.9701188438729831056948291972304123e-11	0.0000000012295396003514244194172832392054661	5.3216270025717534252782124660389878e-11
640.9534298295309	42972.31412478613	44664.96585505829	640.9797190223074	666.387754413987	1.644432048543605e-10	116287.56588658645	1.027011436694286e-15	1.3149045261442959e-15	6.720139309246293e-15	0.00000000041991977246035962869325204473604525	0.0000000023302618622259433197087721310441622	0.00000000010334394025074543274283755013697471
570.5118982209899	42534.69931323848	18043.67824314455	570.572461290701	597.5808568696006	1.5519086150192984e-10	160439.96117212373	2.3204351643210664e-13	2.5542731892942067e-16	3.7893556141981067e-14	0.00000000010129584873816068564165680791737357	0.0000000024821504839326883488527805089068221	9.0098490888995410288542021954822277e-11
478.4668312404064	39253.451952657575	15259.869242963658	478.51241720741524	498.1621853620251	1.6122572904535602e-10	51342.02726170361	3.3257886757502365e-13	5.935222737776473e-16	4.6404520805967206e-14	0.00000000015002912467896333652033457652759654	0.0000000016094297457264048357226907523859749	5.811885831210715456830706787871544e-11
470.56814818936175	37552.23546665037	20735.566143233955	470.5687203876118	473.26621800169346	1.6443846515694875e-10	121382.70735482745	8.568765360997647e-14	2.7587167098515822e-17	1.925099055094719e-14	5.9289027522167262692859957076086501e-11	0.0000000012708791676737008806883752986240284	5.0215873723994085392453290577180329e-11
505.5039511142667	36175.4452244824	38572.564971147935	505.5055774602495	548.3384474513266	1.7284502947594762e-10	26053.224181194702	8.699457118351269e-16	1.7443982802786042e-15	8.244278652931306e-15	0.00000000043363410799446311936111231739595581	0.0000000014721284167327293330045321842340449	6.6076843034924920113302099947925699e-11
340.49328080231396	43214.86847111194	18044.473673458037	340.52886833612166	341.6415283490329	2.091829337332113e-10	11689.67850322944	9.729818643311635e-14	7.94233069577332e-17	1.0300156891809867e-14	8.1725624649395973743410879140891025e-11	0.00000000041443703275262583696378075493459529	1.6646569574447939001484579393772333e-11
408.00648072373616	46914.58641353035	18853.41949441741	408.0327648829571	433.05516050964513	1.9531566322304195e-10	174828.2227466437	1.1851297413591975e-13	1.42098176878571e-16	1.3759162069053675e-14	4.5700569322249832126227736044030634e-13	0.00000000079664611898854601104725020365013898	3.1485823949895361370847153733696522e-11
445.7321589435096	42873.31928980563	16704.913163880276	445.7392168431272	456.4214423867401	1.7698348138023733e-10	110902.80388255259	2.087322398412362e-13	3.2333071310553573e-16	2.5727959992816092e-14	3.8706052260669958946980141880840892e-11	0.000000001084928046384400286931271503743305	4.0641570513248984213092897738477664e-11
597.9484383197175	38232.000698097145	49161.10225031899	598.0098375704189	609.8155916097088	1.6715618469268858e-10	74631.58121133299	1.4627376026475067e-16	2.392291577806931e-15	6.921138485715822e-15	0.00000000044055722224427647420364653575585797	0.0000000018186309766223082859651197405414645	8.3043521541354489290328437483562419e-11
355.34462159408343	39662.290745241524	46661.76168773981	355.3450155457511	372.2741351472539	2.2695886523093458e-10	128928.53654879943	1.508097849357461e-17	5.493414453098866e-16	1.962626226113858e-15	6.8935954222215156807836334021108295e-14	0.00000000038427762630456712903033553611196317	1.7789041571972823587219702939520935e-11
455.58152539385657	42786.5584160718	24475.616291439223	455.6222491718567	467.57548827616233	1.8126630119901825e-10	40241.22837906712	4.325935590838416e-14	3.02181380359984e-17	9.523334859496209e-15	0.00000000017500557968252184103066276300857958	0.0000000010117442478118047906417503578725552	4.1570296394583722312070706540965263e-11
432.418238820262	38497.043985529366	24640.726575673092	432.4371127362214	469.45436442609054	1.796820284604002e-10	167440.67067674335	3.43476002251093e-14	1.6154010738445686e-16	1.106080312254827e-14	3.3821350815243871733320599570356499e-12	0.00000000106303485299224244747786739613738	4.4724716922753023671189600590845908e-11
437.6511680393203	30320.00245359862	39011.20216868764	437.65689128457905	457.20750573482314	1.745857931189478e-10	183575.37947206426	2.1206344918579463e-16	3.284547372464844e-15	9.478555234476813e-15	6.5418481519242341986194428387282372e-13	0.00000000096085149838663399717137256175586162	4.409828883719448433687715637815634e-11
712.5421870154371	37204.25809092676	49419.095026973984	712.5881502383345	754.6096006800418	1.5138710925443738e-10	271697.6339512473	4.879376167676139e-16	4.416633582697397e-15	1.194228925715136e-14	0.00000000028643285673022830962943780474341223	0.0000000034570677191604782885259798365070131	0.00000000015741880342996775972503894373078963
487.8388937374882	31939.416723369734	19372.335458191636	487.8492471261118	494.60792761242686	1.500544438397538e-10	5048.304129344108	1.0446809757527506e-13	2.756040825289029e-16	3.372746931092902e-14	0.00000000035132249686715415066008830482932575	0.0000000016753785210511646660817729675562558	6.5498609114448172616874396067854025e-11
538.3306257937438	29686.731934159685	34981.01699109825	538.3415943874928	568.2268102289132	1.5306397154497695e-10	147188.56828424535	7.844115690787049e-17	5.239753963501653e-15	1.8802886414085487e-14	0.00000000017094736376424416117489677046324563	0.0000000019535030698759441872943436199536731	8.7405468742422012614604664466841239e-11
435.12979852367084	22514.190764304898	36489.01539860843	435.1784778267878	467.0590355766466	1.5689127993321908e-10	1673.3254701268488	1.0076534764427111e-14	1.5038288817721915e-14	2.7642427790645777e-14	0.00000000051173456125889342235536533844568181	0.0000000012291834199238323801379736774184347	5.7716153693057661496788484387121206e-11
505.65411849448265	16340.06408337835	30258.580534718345	505.7035135125774	533.8340931116999	1.291903243577426e-10	60182.997317343834	6.667049636912224e-14	8.503756894687198e-14	1.2915201836636343e-13	0.00000000057932746377748880708092291109955608	0.0000000022277677932111061346254348763578438	0.00000000010620211838233559653108917509457937
505.99696419927693	15214.087335961929	21337.705383997767	506.03741249847496	513.8676690360372	1.1817838506313202e-10	215715.5158191227	1.47972119562545e-14	8.690512933433633e-14	2.132515855615548e-13	2.19260756211913765585804339096088e-11	0.0000000025131287859091864447127130316023222	0.00000000011151744091093868226805941269015914
538.6690933881472	24062.074771649604	24385.029321914255	538.7036883976134	574.6324869176791	1.3540781643909175e-10	62430.57631279411	8.636139340930806e-15	1.02389862325051e-14	5.6751562022088106e-14	0.00000000049405900030278867090161913533018763	0.0000000026444336584042299151413256639272758	0.00000000011255307763532528131130074216610181
519.978028755383	28225.306633601187	24984.482666327254	519.9961148688569	526.137516572911	1.442136112057844e-10	164122.18932646807	1.7986761379605513e-14	3.400910943460128e-15	3.0800668304939274e-14	8.4986288027416365605777052520277554e-11	0.0000000019233103864863139348073949483429126	8.0561012830472225579513921043240882e-11
518.8129346021657	15807.574138806815	44926.54122305187	518.8758956809569	550.4521154008465	1.3766987658206012e-10	57891.97280750612	1.8336631661824396e-13	1.3031076941407481e-13	1.1637002601532977e-13	0.00000000067480503858269439117248349853782849	0.0000000019643129786440812074910282507118278	0.00000000010086446786686417841475512192123234
500.4958076809245	11334.744996800846	48165.86790810544	500.51121923900735	525.6264040926089	1.3303343117575575e-10	28848.057671364688	7.611567426896774e-13	5.321600300029189e-13	3.3118102162057173e-13	0.00000000096811615098464529228049385181686952	0.0000000017166957663792703003446601614201601	9.6562819776313485441745137874730645e-11
511.3225384230888	32202.85465426322	21019.337549839383	511.32291231616057	539.7333691652835	1.4971273978595952e-10	138253.94577073515	7.613849539895015e-14	5.78168385695641e-16	3.222651620688498e-14	0.00000000010709920216016103414215801699550002	0.0000000020265481644851526737139489506921754	8.0897820722045789775731341163206778e-11
524.9783051984773	28751.010746163145	21570.235504663906	524.9974067566887	532.1050058257347	1.409655649849772e-10	95304.37033967799	5.4304705178826523e-14	1.951532119844485e-15	3.958178433581515e-14	0.00000000022239397766187221109591678435342636	0.0000000021291763905698483853754825890283709	8.5536218102051041599263614239565716e-11
543.7430180958606	13167.88821497072	34913.613260901766	543.7693591380131	580.9810217626964	1.2325973159007798e-10	40614.5041232959	3.332768104990355e-13	2.9365947054649465e-13	2.8943787252453707e-13	0.0000000011237810667534317457212443617914999	0.0000000026690980937374039148261301419736864	0.00000000013774706460419740556975733822862126
511.36387685403383	16533.914737728366	38378.40791851267	511.36579973260444	543.2940902371247	1.3502557745522448e-10	125986.35188203736	1.1464061656389317e-13	9.608369630465313e-14	1.077015241576986e-13	0.00000000027835466149534847492070605624519379	0.0000000020562190865702115479189426633575738	0.00000000010207446212372716743490139765541218
538.274210017983	22413.90483876713	24838.716850328477	538.279128427679	544.8230110318433	1.315321387994907e-10	247343.05972358448	2.367237736164945e-15	1.4894876389084695e-14	6.321260100405321e-14	1.6011772096579563696980474779859972e-11	0.00000000239315558044554018227741124868101	0.00000000010270205490496001338346132414615186
548.6397991472819	25515.815811259017	15812.025161140877	548.6402534274127	574.7792346029769	1.2846344582688798e-10	142539.99448541313	2.4991117438698537e-13	1.2269669699398352e-15	1.1171221283494135e-13	0.000000000150729073050867098386929468078275	0.0000000032510663146526613837356070559230868	0.00000000011938499684775432474460259169187849
548.4120766256743	15749.660588272382	22125.215329385144	548.4800602734564	572.8704704405031	1.1678375679200947e-10	223497.59460626057	1.5066859002838874e-14	9.235126644675406e-14	2.2653200268382833e-13	7.5305881608394577631705459889661332e-11	0.0000000032518676180545122931972731097273747	0.00000000014420176034008406989899974360958688
501.7045891201444	20140.536051052237	47821.952826286644	501.7065542133709	510.83537808369204	1.4978399050976764e-10	6927.943066670522	5.743859283101933e-14	3.8622187587009544e-14	4.132725313728455e-14	0.00000000068848084931067088366238246265038584	0.0000000014571659018020934795439525497037594	7.2122664750697045480526112285916401e-11
548.0816537441806	27395.13482243658	38082.833582704436	548.1078248506201	549.9269688327721	1.484746486498352e-10	100718.51927456485	1.967656363345172e-15	8.729695573626798e-15	2.1426582409089183e-14	0.00000000031315827943642302938124826761162919	0.0000000018324243081737465470212911646068587	8.3665593948869867326454413894896877e-11
533.5934622516132	13079.084039805097	40845.22642250407	533.6397148811202	557.9063943280407	1.2738160558738519e-10	132591.8287107365	4.0363803517922167e-13	3.055226161324624e-13	2.524000821842908e-13	0.00000000038981104851166904521336784311420172	0.000000002215060664996382040417025723190963	0.00000000011776133750115214845999784747456491
538.3476529352731	27246.23767329943	32317.638350063182	538.3731508591114	556.2037176686013	1.4585976032611052e-10	103392.85940171582	6.220305411810645e-17	7.447455134144011e-15	2.630583266804521e-14	0.00000000029665672476186812551406615160151623	0.0000000020290249653664226853558422442819692	9.0189812324025853808739805228474838e-11
525.7965835920097	16592.47832590093	30228.3254351662	525.8571508449062	534.8653587175475	1.263145989010473e-10	16299.394416296418	6.289909030410732e-14	8.215176642985401e-14	1.2777767975382054e-13	0.00000000088300978404069745879965893157748751	0.0000000022725046315542596237977697430427573	0.00000000010787303143126582961392270915811806
543.0296827127413	34923.617700705625	13434.832740941096	543.0565991250498	549.963301706658	1.4223526340341141e-10	19308.419303760613	6.310112394790999e-13	1.3560581135767365e-15	9.987101328501461e-14	0.00000000022557853373172632951450395416950082	0.0000000026047975460772220345123151996840582	8.6170315753568434868554234738350584e-11
527.0639611038508	14404.787855568899	42805.65062584829	527.0842857444586	541.0449073180123	1.3250559509071745e-10	199080.94664637937	2.6598476103488286e-13	1.9023712643974068e-13	1.632360586853859e-13	9.1717802931858646453491628257237592e-11	0.0000000019459679188699016303629072297007647	0.00000000010169786668379079243431829737345507
506.440722645162	22341.677213041625	34036.3537840456	506.4475348589977	527.8238833190065	1.4372320505111333e-10	94368.56561666928	8.626058676728797e-15	1.9600700417242496e-14	4.044612271778797e-14	0.00000000029415495902509392244814392322333431	0.0000000018247136377248449314108323085659279	8.4393193242845043593319219866707399e-11
527.8701418729706	30301.350114498146	11482.419093503147	527.9162660134081	569.3365750856549	1.3608983067275412e-10	37938.37993934154	1.0766449558835406e-12	2.8551389760243385e-15	1.9254302310515076e-13	0.00000000020759692318063415154726500450415911	0.0000000032441698943006601283660084419665956	0.00000000010464082805615418365280331667410918
531.3791556713944	32487.904246668248	12868.006710634696	531.4259566388329	550.7764069319416	1.3991471138546422e-10	78073.12144441955	7.051359523495669e-13	1.3824102877679519e-15	1.2118529933656869e-13	0.00000000014442672177685009944235567748800041	0.000000002735286929113666790023359143840058	9.0763697273484038428879955295618343e-11
521.8855497727019	27413.68326095244	21126.832077722152	521.9418668852622	541.6087757262488	1.3926278940968241e-10	7661.536551620571	5.4254761233235546e-14	2.6888850240682507e-15	4.6752842121672577e-14	0.00000000053690147585834343805711572145015287	0.0000000022876598318838010772408087408941808	9.2327788530146322932373438068103971e-11
535.7338293135697	13466.772198615123	23690.61160781221	535.7423298944749	578.7024854205393	1.1607952812233289e-10	142031.3355161485	1.1542678008141104e-13	2.07858901619121e-13	3.472793114074399e-13	0.00000000035307294262403561170829960826111421	0.0000000032577580491566857959098744144167287	0.00000000015307511893006761474029069312239939
513.9163817295633	13283.208950189995	21217.713945703745	513.9614695682018	521.3991711566772	1.1374788273323965e-10	89177.55962290744	7.072647523700431e-14	1.7403297300585368e-13	3.3823532134219926e-13	0.00000000045530970053642298011058053259009337	0.0000000026874779522226879829049519582645503	0.00000000012264596607698257675239774444893197
545.1406485464759	24870.789177744675	42872.865674919696	545.1712868228651	558.9800971834638	1.4830248353383242e-10	147848.28962635348	1.3251804089305828e-14	1.607145421606624e-14	2.673933816600808e-14	0.00000000020365118819405257999664875513993134	0.0000000018685834853458263558639347532520352	8.8237770524481002265970800812080883e-11
489.12782233664814	46812.721529794784	23848.656259110103	489.14619572066675	493.401053767682	1.8163891818702674e-10	142214.67772263385	5.788192044697058e-14	1.0904577018786039e-19	9.855028331927424e-15	4.4706641810642564834086284670681437e-11	0.0000000011287652870438141869224512807020174	4.5188900033938968767548260038434942e-11
663.7436954346567	48556.132095455796	15980.817896819168	663.7694819866465	674.2931440265756	1.5069771132146998e-10	143132.15730172303	4.811393216021806e-13	1.6280593059978992e-15	6.306760753078285e-14	0.0000000001423731309366987695530285839539871	0.0000000035585432121891030094623043831036982	0.00000000011523725220337072509567157979419298
425.0436031496782	17079.90503490657	49248.62829755627	425.0833792208378	451.4747772676873	1.5868712792930058e-10	80484.90075225639	1.0471809695378811e-13	6.112149635408407e-14	5.2476400956569255e-14	0.00000000016961302544131316781829653601947115	0.0000000010360492582693462160174357725972992	5.2371482512718429816828004819541319e-11
553.3181162577944	47929.550928272736	36828.235740705764	553.3487456785213	574.5957203484923	1.8138420807501574e-10	15385.34999768166	8.154748423369558e-15	2.700235852318849e-16	4.84503021364452e-15	0.00000000042150499336468315115773108740376745	0.000000001472089197487344214691681175340138	6.3456327771883124808235344523298345e-11
493.2339539922982	30947.75806481146	43901.75907862441	493.2779912333472	518.3793671652346	1.6888786350856143e-10	151163.61902708822	1.4036820567287985e-15	4.419292804036286e-15	1.0353483892888934e-14	7.6012689266383706518778441736284592e-11	0.0000000013062650180520508021165294444325602	6.0512567066296717028054195359263613e-11
473.9777099896587	46646.57896047484	27997.962028540005	473.98670782031445	484.87319253077067	1.8682493797257418e-10	140949.49396809968	2.6919087421504923e-14	4.3934098987641625e-17	6.384605462637306e-15	3.9597432737863077626602532121194126e-11	0.0000000010095510776175691847580966043096395	4.2143725959955327334797356390081527e-11
415.66458699507723	48235.23099871893	39254.06202663316	415.67431546132	418.042305253341	2.1568772421619863e-10	139573.29405390378	3.3960194010560284e-15	1.532158370107794e-16	2.0466300906473813e-15	6.9894969913529866658578092531278893e-12	0.00000000053434063076028425939975648638532543	2.3765407277769984249941618383797086e-11
347.4679908497656	28874.769395732692	31302.8045712637	347.5010773771231	376.4862152683074	1.8775179629974079e-10	112478.48307869658	7.924388449470072e-16	1.9844746233379837e-15	8.920827388551368e-15	1.058828455668984317658003527922885e-12	0.00000000059392372128971256813226315960111463	2.6960002976480181589320268924598197e-11
501.96194010965075	40399.31637682773	35571.66440232648	502.00522539903056	518.9846904212234	1.7728520089908645e-10	51945.49854367492	4.973522021555045e-15	6.805821129260311e-16	6.329570323940709e-15	0.00000000026160219657265817508045922990969176	0.0000000012378290084449554003384435529495549	5.4195838506473776509810210176308944e-11
503.8668939779202	37481.38194757288	41238.10827796025	503.9049605164545	546.7997881447346	1.7763112984658227e-10	247138.84983173534	4.1038228476642815e-16	1.5569265700986264e-15	6.710246931065854e-15	3.6824640305640437724124038506731276e-13	0.000000001381343729626233020153410259808905	6.2427508933295369699189839093062179e-11
