	m6	Whl2l3	Whl3l2	Whl1l3	Whl3l1	Whl1l2	Whl2l1
58	236448941.26454073	1602562460297159.8342135401269533426755021359374063883341931564605295256411528251	7645745783242167.2884826744111919716710189222188195688555702325906579783230276331	1024601312410892.1658819550045551612916005755782612334287084210301509787374072437	16707994438162465.487401720278784945112765332680091387101850401477051567161146119	10073130565316.210467788915564801377588632009296138682806978282267234622670407755	176514053260872.45562713497882234929022239684066024580074402921392536219640646428
59	343046928.6314926	7104967732689084.3563158451941431527089673868380669296241522092092472064769934024	35054788895178566.316550200937607523022379423247239246074972132620492361670730262	4539615542560827.5663166844208745743738845456774525326837423229780760113814158613	76605738000435232.895421487233615793859369638866146502671609409097248459893797877	44630468139001.688370308752935788420304079803257545418241931524988756714743088657	810367968060412.1928471177423701553335447525052991962129161555170354342646468897
60	497702356.4332114	31500185594512704.058897101009871752945563990648484139001650140276679771846548532	160630585176367175.25480710853605358753595312711907378376803708170097705377405374	20113285048207779.908123568346504110741853209917365917546269465587043724699917295	351035165281504312.76960202721697059991486757952549050649248384954409747623292664	197741888513952.80153160659152187172876079094509491380291425291044032165786317884	3718066214494973.8270360590325534055479972605043080748980047015879591118149064507
61	722080901.8385485	139658542827474880.76933908808198676629349266122029021311555146450342600345027137	735654431014530666.9331495846885671482527315286010672983974726804110982840753794	89114135855822487.313873438519387608703218522718168019236096489186072871475318393	1607694192563616736.3782381916443334718726353286729059920381033836908704779574511	876125405671203.42052065191359072023965008508424748474481391647248328119751821155	17048832065131465.048802009830061817843424725851470173536539485204678434938677473
62	1047615752.7896662	619190994074572613.84968491024407828413794748918074859136903746497253684280161873	3367428170706821065.4452011767638510042611288254388199420161653466890881496819768	394829583678033832.0402578558168819577771536827889445099318955958901431291763522	7359250730850019586.8094716243749841003555142427209226752130699805162844479658443	3881811001756439.2549036993913135454591346536710256824993685919985997653370499713	78131607313321843.597442049054036819146844109706522879981216729972182476676945891
63	1519911082.9529393	2745260542855535902.1297638046781626470453458622465217932180333207218644808919144	15407141818320238352.281849576115294125774350312978505662333486898256870346405125	1749331134360567909.9540908115607649942055959691122991159648342733027820487351283	33671388580044335352.466253014594826461875878736261609619540602947267623675504792	17199001820562474.701956149067803602952426210426944950853463849721777077900428576	357872576333976756.3935139924423895240181647010902591474747602095368222575468572
64	2205130739.90305	12171471185848860375.546205568708450213946615158635844682046742010707076985150841	70465882402522777683.847727760882335070891666609775082200013230303697430707709938	7750563260785663838.9468148741001141453342270952212159910661982943369198430885136	153999348109553636663.16150861034392986326030404029351978113461548015414793191652	76203194325369478.083444090037662381318740968287578505661574077786203602497783904	1638404972797014133.540466187206480230768577061450798042236860294839694050998196
65	3199267137.7973843	53963680208618729341.70067606501689156551266226529261744312489758751294549712574	322204395532267758991.49338557026920350296857387648350783052382592881549395052861	34339414262410204611.089681074991070895663806469649980229659010876777612514500406	704155990701180215354.29936550745528813189299936227843974069385397734366368295575	337632840868934976.46372476162868433317629867741977919681839077158180344690917254	7497933968945990876.1488964327536880958063865502514884405067058219166862189681396
66	4641588833.612792	239252897091721319688.24070194114869669603505465251285192361757415445597524081833	1473349158785055727647.8585681676873607734209771281489440655473869726125522509904	152142346422406104557.1964572893558243354496201769470269703607955364482808107642	3219849179543358255690.3954054692961359384433103163801943436908701184471361013896	1495954864644273268.3557103576443930006989866959606654641571198192227549685046683	34305056235209683219.656783505577775120801809197475231829794457308102397570305682
67	6734150657.750829	1060739168322283944310.8148722178255028243491293946804852362969209593694835551639	6741765371386457514986.7265545260215210876029063211592681016508390924637746894111	674068160682227212158.40166476812380029612974052538007261322186196026133038408309	14732924515292925046296.859183250155981711493306051561410375109616158933008075465	6628201152605709848.562024710485191797384835150993607137105136207239077477942236	156968863047672951981.18258045543274964660903685987313854006311670297467402328913
