m6	Gninj	Wninj
77426368.2681127059726679451536969278214333743739744735291391977409086141992703890856887388447109039308735865434681367977	(0.00000000000000779787263798701547728559101040478747216745667133223127229697753649977424114520768126938375411164650807146525607136859452 - 1.32463489209765060961375629147720680979775231767159693499421839507232861481701586460673539368106706020402133443696837749e-131j)	(-0.0000000000000000000000000123100106886681859068413103188540458278802908329960201179090345155573639394711867981930613309862905023414808219017436227 + 4.42307966370975937130193103327618807888485386298235310079322611812974080084684133471415968217059556197377218154330451557e-125j)
112332403.297802741600223969787283435294379348918297025311604732009793012248735799821350167460398257736569317363580175679	(0.0000000000000115530885871622086487415479119209219007049664228486034579881922984548394708129598971975644232073335089947989121625810144 + 2.15387120589441059822902761631720950987838483510797663157709687943146082697126355796305058006825158697912241447445277062e-131j)	(-0.0000000000000000000000000114746631971307610633293068099580269395233045045198657065044256533650945192677206617981790362554838844046767164747208777 - 4.69166686484879608332824182468029560062416818593136027101299726348527504666668168005859897447923093711657122707719716351e-125j)
162975083.462064417427321726500626265424631484760533643043797261941024628924264147429847176488846060377865397143668123127	(0.0000000000000171093323714648004157412823603328742327704611517028019323706748406348138914136699174912450621154643501364968671317949983 - 1.62457759311062176306737363214483206105676171795096628077812684084830279174701450457451605003279605457604986362865841254e-131j)	(-0.0000000000000000000000000121180769247577863297680460947963703311366926037342392699234804921927569460104478744223550119596049298955261119438548067 + 2.38417197612080650037227413492824928839787189131743969080085283713030106670545970486413833729712055407052562568391243545e-125j)
236448941.264540738255032035631081402876919414876177666270500898611048416168669355169055890700740686271063985763320074765	(0.0000000000000253272795217177084154778068649509796754580239978699960058309393831628709124433462375254187735747436495095350309698101587 - 6.53445527651781525120913588041047346508234143031557606504364505148912319420715037151075747285290128200625465871411390728e-130j)	(-0.0000000000000000000000000143703873021795826352198233859458210471337286218530675734022029965851517938473192334311365933801876963546025576307869166 + 7.52887754825481558558316498919409398146272831259333172123465046949841621939383006024097523291694564058388115580588317701e-124j)
343046928.63149182544156485388711634751128018915569335859481328418639184663976481726913393736191222981318421605856930427	(0.0000000000000374775874037102924724745475243801712200794744622091836952562037271192463296755604768029740698405830413646286309162039682 + 8.42413588722955926259209461775968960130114537057484932150632290463863648316671493870687844209916857872262445334399229172e-130j)	(-0.0000000000000000000000000185746906439162223189279271612871858802192283699358524913845699625116581834830717527149624124554761002377237565810427168 - 6.08219805750488528731542911701300893442158977382608637515398712312939640958254256784724145217643402968910172765567303218e-124j)
497702356.43321108021521359618840666072396563492904670680868333668947992278156997321618638209291740768868645984437418366	(0.0000000000000554356290733232883125341675664279418838857427463179104053028239772617390645874224890121728689216671472434879685957356666 + 1.52165075743155275509968480403878289092192997674563581846995471629547776659065779307448935261811240286293683355322885175e-128j)	(-0.0000000000000000000000000253389708133025897640697537268614888674985190085886055885403848701052952692264338750281536407403127417388738880964382167 - 7.62537352796723936067704600450304068959651874787955615111019658075626806766523071475264154270344131796459829337422687723e-123j)
722080901.838546415742834894046831315192320345072951724337754138883958925094104493077121324407690288212747114984849508154	(0.0000000000000819684829748271565574062197991611368398177615380362564244026627727071801367203123605969120787764912721547187982264367464 + 5.10427860861181064648937357607364811910394143371358923652251593961086393940884773831342037702650011920498959287721916836e-128j)	(-0.0000000000000000000000000356239338128983566822824885202256396907763362724524187788606998468596186214902346827339901827137920809942779362616324082 - 1.77707004287194671911772501546650552095466437651243823204131677130736874336050291690260277343558641895305801989145181342e-122j)
1047615752.78966481847734881548007272433880290438059911866852891497382547891188665475998993456531422276984498415272562585	(0.000000000000121157782668999021238840919006835119833204438338072521628484234104488390119557603506489020418827569075520036867333674619 - 3.32245035220295468999820258120511640316125322656097521559894140787940481024051377507283776533426540109453334130230080867e-127j)	(-0.0000000000000000000000000508794279860238038738465146204229123793882969495279082336096286299163710943262201433114040865042503350151954831314303925 + 8.10883756747212882319568082837236155686171912684484567699783758069751830936298958484563447537224782288510766424414104374e-122j)
1519911082.95293371710403389225722859737559743738889722944978896187063791145485518565614632117044037062573387920530771438	(0.000000000000179022596136804690373223675419771899800673483239175850208773143743583053275181187872673598555728044646237352783077485902 + 1.73908412544694190273846446137194663165507074225727305008162197207021145690687830734643402282766288642922123478253871952e-127j)	(-0.0000000000000000000000000732488179862234100543506207738555889097238696870216621642895802397906809754233587241460078459037905170110499239479301914 - 4.54912988360401267707531971899290116985256792233750160414980687101722706100534874806541747724532882541223904716293868968e-122j)
2205130739.90304566701424545564155897572640200415324007901796729174166971601386319766480386171281827353637265192623280203	(0.000000000000264436750072802301147128068827342433194873044832044471546688403222667537747498605104886911409527302814806277835843337102 + 3.47668611224859603724350285259980313617948422075013379753602100729654047538999149718760305578495919571294992432063712472e-126j)	(-0.000000000000000000000000105870120437942210143239034048703541974547874415224804281313766666353563045742964720243413477990925098057547109742882156 - 3.88729250856175001689789495754789792675265182795468937099495781730019550532145767452496131752053332579739744633419105389e-121j)
3199267137.79738340923103389097952670236962082918460697960685608942631330334600600261950139275683324120130978836464706623	(0.00000000000039047948962545819312725010036898436417765211391008141298814358837578923628672314246466652644965575685466574316599181354 - 1.983867271355615200223577735818366851773968075494131502975783524934382734878607926361735458469300064449822544358267917e-125j)	(-0.000000000000000000000000153316209500443862394890370810398215814843612329024326985632798783641948967823608329179751935024973328179767899836245189 + 1.56721291904314900741838000713971196088836894427359950816291327092299729000257482823271688676333190215766521643582177834e-120j)
4641588833.61277889241007635091944657655134912501124363765069285868477786969284482618995907089757137984154330822826540483	(0.000000000000576423750732512255337367094666621534669907306520789397371561823426918331062949800006211855128542240183037117463134205213 + 9.20422705810605424619668496338627202725969036996145697087499747467799357188646480249215155761449379879432443422031662316e-125j)	(-0.000000000000000000000000222235844900579670267810487296154190763958272910832838821558463536578519688246502036860615512276286342845831428268807168 - 4.79230819882041809341944431623163813516943987161830482617865881097367312421957910632966922798380340662088673284860756011e-120j)
6734150657.75082139001766528750130725077579803562514517422679784638831499693949230974155616665605583162117304474139314722	(0.000000000000850662436283032265483381259555266606924979016981347143576219185333793663429441943546434486824147076439916245560810569305 - 1.81856043503148469277755331521640498728972026743534126157313010390471000161785847594742545970618567229668670942213457219e-124j)	(-0.000000000000000000000000322285382061629946045793556151349083460244827205793915457152070484501679822055722770696184155918761095225406787910068762 + 6.84089411860842579451821341807222772328558974316183697574869485834357960014818162200515186660781644180603659682834537331e-120j)
9770099572.99225292414943380705900343600989809773086054268166567860337700110837442600123021057961466479216823692599808316	(0.00000000000125501434477775494277732785353969983158330669975349608418616003027654660050199153200837631319198017780811652123418518608 - 1.71627746079594579955926304605277996876430804426356902135786317841651097928329127450191832656006021367855744826608029417e-123j)	(-0.000000000000000000000000467481727578863812245278244303071025489040679262154321957545879087235043422747125271752838665086261897976088969171612708 + 4.53447415439456998796890198478031088460506845953538468008449049117589812723808979217947535104567911103120831138598239054e-119j)
14174741629.2680521345295653366735151732058165902161863681277807443484263360023402904044004290876339795567488053369668716	(0.00000000000185105896994473757511227488987223751774236411304992091268117304275760393790001979436041550028176583689602258791063830142 - 1.03909189184803600140552426953977600888757417890126185983797914081180888204811002359749195459017654264641849969392616589e-122j)	(-0.000000000000000000000000678166103122285990830310387969841076008720403211892232268377582386151431484692680090965612125973058997997131409266991403 + 1.85394107055465511306173372978306934570373209217270852790215007523837499220054338441227838013663584073330938123340856992e-118j)
20565123083.4865138901684075904912598567850162419259942801736599668373827740920926424484351588039772642782690574302258868	(0.00000000000272945435283301784165348154884327214038550387186601773810306032020860637781655985567220978486037101777297626730713556588 + 1.54030056528937616871618042436567453553477467983046421653604844278639460328375660243206435963447015993214339948445593348e-122j)	(-0.000000000000000000000000983853740427988755825353218934265115352410816664580245071835758806392547928979677066125545365644437783801682960685446817 - 1.93852597529437112828998908332531925567944535760216663393420464605597091861935944803529517916359974483108433100035326172e-118j)
29836472402.83339141494200334182798412318422836394842245490503186646728926886770140310612983934624871750936731366551035	(0.00000000000402364015178947617804429565353376342967147188580725352787858554402542987797449830615241755197283065267699725409388497199 + 1.09190613279323201067274921384048624376171892923857616882405323292026360063162397078800184076561512633999868569333584499e-121j)	(-0.00000000000000000000000142736873421250190028715890037605342398104203819904435647989924255690056404777177455990882103886254483820535347677384845 - 1.05336116275010037996315582273532719749794759552796728375473936182116299782488545233525953213898081838640258534502411194e-117j)
43287612810.8305834740213688639889894499988034389970427009048333908184041575362954438565222775032210111959873123167953261	(0.0000000000059299860735212924295541611105213562223006463225950984193358664817788797786761058987167759539411154986941011419821686956 + 1.21754001910258291086931320187656721982970278001672957114384541133143413500157752993073901764472205613438239406942175643e-120j)	(-0.00000000000000000000000207084331353474133350603423024064032081784404745693135287709837349612900102630003964962624871997668212243491919054549284 - 7.41213666044036855283059949681733143882499535172936116300842026352726779690595544601547707124310559125831387911904323351e-117j)
62802914418.3425252783591205143611756917805891589492908470529572635182378596844539737290887260038484543188685987830126964	(0.00000000000873741207156301729355649610399430877274856172306784657714683977083988384512992685767487148662544380863789911976121089491 - 8.14138613954517266603020518081701604502143179508983634685351447014779435020926587646319978416921898993044433455817595777e-121j)	(-0.00000000000000000000000300442197568524008084427130951497772546680774430562333381722058996686151832929507282842203888079328545165517464304124131 + 2.72370803503784813575475072462272938599197289518163375944800738049333918142789852099892744485108278098010113606452273155e-117j)
91116275611.5489237918169098243689012429627829453095721650611393384169191872144574244867990380679979467293232759512757285	(0.000000000012870925502949369716191670196036507967684511947815267222148906983032865230295077274768269580707933340900646526639994302 - 9.04871486825725248875972137476327022218280018146718044927675278148600530898739979738877919347818788721493515132491909576e-120j)	(-0.00000000000000000000000435888984891074766586720188382360544347781239991475985321551225304055456385168790874016618030964317834429299825541816086 + 2.07887942621957494444411880807540879094374342780389161695833782834887808324914737461512740381245974160075409237775874924e-116j)
132194114846.602904038262726276839929117522742338965043307717927826890215334253908563759152363126040414737100772899845129	(0.0000000000189556033693701916225731303082198741231707538630226473051391106605658782154008211330843952691504344074108577814451921828 + 7.09183073537622129786404753149122887649203989717447019408096554445232231476063756523823065257107733423446938734861051872e-119j)	(-0.00000000000000000000000632399439412397907686445548271245496901865576217198008123072667010137552572300350463183403401115277809979433614493270333 - 1.34815817076203401356565160862688874440460774116472953166171428716902612813281962671970603573052933909409549251762979463e-115j)
191791026167.248855262768046038737744610805679055424808218106248859252065489078630748006879374752963400872622504617593898	(0.0000000000279106053292101587577673188054178216388169508578090420325547889159258135124837546577316586778270388912600545334333873251 - 3.57397611952227540835978365481126762000391930405786932327954048134858573079934135390135031808866396189549826268150470175e-118j)	(-0.00000000000000000000000917502713462532282975810153611770864139448349609052202802148142338774014051491371850007119692217427997284229371927656827 + 4.97548453344748456041490295100024063126767670364274498806096818447221579016006431713732077973305952005671735831265835053e-115j)
278255940220.712459766274810265716970763043939863294315125003198215112703699214831033918143375233295950419164560193625384	(0.0000000000410872907798071444618527396845913588684031655221062797336049996139891459546092439724426488975914655473496798841143440767 + 1.48082099970538810253221127145226439432098499208318829419099697069386218711413498710554960382957734241276799863927720611e-117j)	(-0.0000000000000000000000133113892494630774462446592786432313965817707675722461650514491817582078597675666827113712321462185805120207780655791542 - 1.50573079235397414653788391909953115485394819373744990956192242244042212367131895754715541658930748551682590380686575059e-114j)
403701725859.655469255567586043403899595222470746887718721451476609145222280863882174599317983074987985351409774101298012	(0.0000000000604720989542564242194529490771550208420491945039019755379910869475817946134823124785828417807089165389235874342965492369 - 3.98981218270282619930358021588090546432154293657022996915035247292062020163300934613177663864160109062231688255136073317e-117j)	(-0.0000000000000000000000193125436849469511609735056030966691544614960830148771705311787522376198824463386318272721034196467405157140196117448294 + 2.38384738490902575383693516516832718911845428657905653392406830466214547255025668899315810630822900227250345023754140942e-114j)
585702081805.666647266416411596809833057734258413078384561636095194080058886714863095543316085752216638220301114653627631	(0.0000000000889845142685923024740310964286841394436582826156728998612584659068998096221393884769799206896260461698270866254260088322 - 2.2638038014172242370659791988901942036209346778033701249655238576269784557176873968829105599860365019948077948422919051e-116j)	(-0.0000000000000000000000280191921156644689308023724407902628382254506026197319308984260142163883847129293364936103843977396101458885317426244162 + 9.66667342165044838890681581175617728776860653259719267856043272869988024083082590045924170729338629752607979450836787926e-114j)
849753435908.644276275976732731735166274680127240012543962952006848062976526065952835778420127401391558638494823784156418	(0.00000000013091461656655721942118648081324156248225599137277969166049307353335984182137634645827387026668214024602057513476099616 - 3.83235741375860312498521273223088642057766438878330075273551204861360324122038524840180829501504148103471179881500867628e-116j)	(-0.0000000000000000000000406510488350302965091687343223514970762112866192031908590214429538413433487406324907661013030124298049835196079373539374 + 9.92059473163282295137588955100826814188447284217186571877691982303552609128663811604457026960856829955780480485038297684e-114j)
1232846739442.06613905340078973094802276997534832015893053092021971323989724744237177628016499825692337507085019845447847	(0.000000000192565513599696107827774349231033795935807806884846791383572620211670657248587763647845353547554431184851284654593741693 - 1.15111814977090261951973168141676944893875043117946153845624724567639360926883675246728119046948343562971257285751024018e-115j)	(-0.0000000000000000000000589777105187087925987188362607923026673617768378740060039298159126933017590105786859890590593219857128114876891481170683 + 2.10920878410270442317703568606359485512567438163925797597080865576157310062449073855534187089952685961251875361202576778e-113j)
1788649529057.43483138997185041126416402933184949186869968149810088095903951115431642275952955181764728015033899874003873	(0.000000000283196458764432478634702180062441930046064368888487462018063396110058812968466642313733170884391267784452900728602121867 - 9.67805916592185293881047524247058079420720562669333297790223008237026302559147365334966028353192272699646217621611124043e-115j)	(-0.0000000000000000000000855665590043947125842417309408006173295682500085768862363332967729503672060224513198256760593023603289873553036625021924 + 1.43033409322557563447426799052381610331670387180116304631264610537484433262422760974978419882662027996692103162432594558e-112j)
2595024211399.73593696422674112011184547871442448360868673879685280563336281673285210979904466761933315583150059519381782	(0.000000000416407197021068581379648934249247392428902563458791407119500416730160114424674221073839639006562439846376612967423373405 - 1.20364748208197256980745107673420408339449946585233224202811335814163332298246318550328512284007064556869643209506836614e-113j)	(-0.000000000000000000000124142425785778040365536607918875655164941435795000267014574212929822913395225410337288403156486840493866255441221950407 + 1.15666128484101444464258783875910189711495796161627433936039529888239428166880156342548563108121779082438538793402734398e-111j)
3764935806792.46802673128495876433259447187966192431499437116283170573196578732916504999752796902931428052737673860621932	(0.000000000612169690257608845635096585323778905230817992218237390512798741540707118056751430299767327346415546752271540359622769637 - 3.53744072975397933259658422286924019679956558640269579087042727205179338913659887728035905225291959938837818546648407574e-113j)	(-0.000000000000000000000180109403615775095172609978804871690500745980226269859279966686040183317403036559190891433270176870714052010402249369459 + 2.28196232715450508709330245830185203609906455659139036391991147854992689552463385372710989007618130930363217176589063227e-111j)
5462277217684.34153270416850105138975383287213124442199008443882417149196564089081211815465251075168226263261872976558469	(0.000000000899809573083088523656640523549165779248008483447720574340413642202363616585317817635607432786151615766311903507094689413 - 1.28798724778285074465453853322392634609066874790197909178375690832165935023572520118409036952306231837143135220293129678e-112j)	(-0.000000000000000000000261307905800818105544846381807110333333325168980064928054489049854006158655386602496326895930871818372968836318896819706 + 6.32832189145246076110126173555627680450640972094141754675822683794625191030931919793873592221582539699108016889929581538e-111j)
7924828983539.1732116491284517477605628097769237793416318449653435021088381479589788633635662139975734890199646603690917	(0.00000000132238072942230084794973847862508071988017232145673584584795541717858196683974855988018814132379629128604219513471178711 - 1.03775742997962543405532961526737718600104248789620840082766909223464437480746220185692870259128201400981693174050825344e-111j)	(-0.00000000000000000000037911302961440961931920609888771896552057240186893892056576608882113407142760804968253366778240495650775355777687166725 + 3.40375027852356332152585488062252325543742787865813981817938878002860721089444251088175259182799242234218057977749499318e-110j)
11497569953977.3579078091779885204232884986210380422699640086917462000878883989541829851139974070413687879036825845612616	(0.00000000194308313709447013461061910747282525204688411418007480126623924635145454861329153625802125685230512685702856364330415845 + 3.36994786210512012211042738750457040716791082795042800786125876678591411722911323776170146097604954854646843329529350502e-111j)	(-0.000000000000000000000550028093548422683619585819690621215413099755214544268075130020168033334220051699530327327004129626617064492277534858632 - 7.47676542813068134789980371175643099375711153324385997386927108553441476743406477105391340810648411700735523197932102632e-110j)
16681005372000.5875359979114908865584747919268415239470704499951896727598110070962365137214260865694646683803069644905607	(0.00000000285467719062983164740588838723897093389118027572191857964172080696810771075581632023597034272995322253945209589144714416 - 1.20104488908681565625732693613194012765399837664677923176254137155829740524717706747442241501243266464664482876868175643e-110j)	(-0.00000000000000000000079799658701806585054961062177563992276173676470416708220182092650056411900128961877117534481587747767102796654470520692 + 1.87909023207469491513775399211496796301584240417803226833994939269346280737142359418177275681673720797723541285461568847e-109j)
24201282647943.8202371928525941130681371388337048506022454393262025119002916547044711433158871887940810964168513811551227	(0.00000000419329189456183896507076729453250584597952823597899514631934093263516238789390155858485884706582557785121697633796088211 + 5.42092447633207915362616746015937201549957022718233764035450786662257130547579669405844756432839020915486471349123149135e-110j)	(-0.00000000000000000000115775641352910651919479023121978244844812846502547775415754313521044538511403207115453148349242387863497627790912308957 - 5.96092093693075610922680487039457827175622026648410882419305686246480466649038034718372318328542136995759186703157839174e-109j)
35111917342151.3132134864589708621504202017817462297471566355015875341552860672825593004670186144408287868680127072912775	(0.00000000615867526472750976315284696381809530067004419837236082401869775231077812048475886737891462360998426781517495520075402611 + 1.64453888089593576371842091347059046915181488992361332076001325288804728772712510160718282492714976693029162345225656076e-109j)	(-0.00000000000000000000167970632319553163768818239873814128718295021918068215470372071388993829216428910061204078097462790952057325982313215853 - 1.05305684245536186477779869676214375884703184375080395967798606306867812241466586585534539031506196727284430658209554591e-108j)
50941380148163.7905668409248629052846093247333263972292909163813587926703011187956457484454043925026526665011539137014739	(0.00000000904388913494370350163517144803773576560276912610248617967037089967993129632099994280290476341078082005962289135671533812 + 1.98571046448145252430589063780046120410132198472016991377489914731646542138869073435150855737545531370812344600287482604e-109j)	(-0.00000000000000000000243696627308518554034211357355243922905784659666410081005994727994538144305728533675744233806897652026903318929526240917 - 7.63828609107059712864876584239713165623103993225416683405647019348396260660729344609234170728444473042675141964502281161e-109j)
73907220335257.7828005598612199458879070477529480238764092053049763109591473810430115849822622252747742641401987125007548	(0.0000000132788481635776292792629144285202947701182084777840826687074701556488991169225691107263053723312655790302769951290153654 + 1.1980222429907571260587237636565965233548009018503511400135615354125989741646740516863696047460080252249475732500064245e-108j)	(-0.0000000000000000000035356208011960588426499868867689498919591704167032572873532905347386109608882952743392136722215102758286863815601405318 - 6.22164603035122258975465036312662535774323592933976904427819782870807370266298952583509091968583694932025086376251207727e-108j)
107226722201032.3222759490091884903423179702676372961029755091615206971492836361608105247817836780792495332781811063868	(0.0000000194941503993427057263906717261009423460368817728115615356332794947875185735350196359798554635832303430174707588678368504 - 1.2661733499769222183848307129343837553827218906762584161997315067358880161306443916059415942670096336925691297846661237e-107j)	(-0.0000000000000000000051295804082101855148389284589017036767733137959232491118241838257323761474127746280892054683974927437533827383395475585 + 3.56190945453591122653362453534680009158865995887985228020817861113229222020603723920284887911577454254278789248313565137e-107j)
155567614393047.180381344559891456136379257187009750404612273116129510202300284029636680588973715086469759135963747019957	(0.0000000286146462895290014942815461069421654437521072081906044188582352924761218134284415578254439083242692035126892071308516782 - 3.20482370372196260125061279131512990456527524630060666730087348116281204204856529191773489366778713563794433313574124271e-109j)	(-0.0000000000000000000074421428778305521058279336726219968343790577461959591656003921081442314035774383800984435086616935855756428865915183939 + 4.65133095837619967686164226565742948205340047974810845010516092845676245242271710965613815594755180318209822404777965736e-108j)
225701971963392.004757275181333404392350998418361165861773921451992974863752182810452101384391814238050668603388592083202	(0.0000000419965866773451057174020352591754978971934296768564528567743618002396787574531246161505146478457620308967491855399300054 - 9.79408338457030874908884393129026018807854268012815973880245406412188983649415960034623228116311567953412332492740392037e-106j)	(-0.0000000000000000000107972750608283542542207048103640423646483977657703911070067352860382352949761361996342064627141854027515161437279458159 + 1.06337949892396445741760820129418130116235611130031130283658815065798725790569995102795174414022105210518273506415739908e-105j)
327454916287772.84594673148581499550639446341420802826995405584945416202785350065938352998645140403940473654145152180603	(0.0000000616286255316093985685620780892100827915314596919037975756005885172013612425312076082429808960313501908476213861664562677 - 1.4410774175318070237751297966072933782458501864878804440235329259604954166076953836678458251627114979400785201077360998e-105j)	(-0.0000000000000000000156649973875815209433284373423774214409879585361415929616510422758836217076491433508217984651562898302328167912384496915 + 1.25670376447788899602291237363702145081653291739828087899758369888344161189862893531709960391906199205227044643720108375e-105j)
475081016210279.659662361299304880974876736929727139556266783800477226818468688127530477462702582644912821075700079877829	(0.0000000904263776483184293958038872700802687483516686560287087325856150546804158689034099951441555096495875955343371019274306489 + 5.87736831574986288670136230961995173016027518075712216416466056765165147399499025443309648890470440311336457902413447971e-105j)	(-0.0000000000000000000227272290249636639057952617038788804185023335915000389535715084666853336689316130677408952102934488687156703076993852703 - 3.28059598851020164973633179802721680667195507423838637536848192017432534399515950252149680838048453599847283788443267563e-105j)
689261210434969.755133298892174825112323423903777908488661652102174262219959579453355382407975911003041206512117666400404	(0.000000132664032752587856421093534700283522150433712865542863144666750241962988571881139134485117316039561686970497118945209873 + 3.39041722116320684064260570792539667162625193950566109711975443637771354011961870245670098137070411477488196115422833079e-104j)	(-0.0000000000000000000329733179248831796616588468772957484947183288894739844882631322291490567910554224498021262472920666303005354262136185825 - 1.20370478920182588793990854832092632588198131970317872376257977017446243977043773972127754534465524299972158886461406712e-104j)
1000000000000000.0	(0.000000194606736092425015820821628863962270243197478590139997916491720957095364889654001184853416062889742122418459706371998493 + 3.53105478397973516232221483423028884416818677368057500701150549800867630957810075095014248142054395057493539592915292225e-103j)	(-0.0000000000000000000478386385679149166257701676872743001282995407308743259547316110798083543595689117902733556155477047748955754759106081643 - 9.37536512298801538671285561051928866916563523338733366574461063563625083227372461753129806948398976448469824216801061198e-104j)
