m6	Gninj	Wninj
756.463327554628870191630700084242361509882311077210629360373016552662124545089903810394984999141452130628209928531586408	(0.0000000000000000054265573028422970421211088788327266307651683437313614929250718379092316218498557571237361871255377786972859065582406987 - 4.63152600440537392006530894803239216913521287764656723149748163524559370060305304919632776575043489583971222502656401826e-140j)	(-0.0000000000000000000223988161992977227643714016811121111480007258466903271187312515396639559192969587917492109439981404176240756309570865433 - 4.0242826342036261141141631113467805294123868573590236707280657992034419228320005364614200363619658808602671853949091096e-138j)
1097.4987654930561098977530741317955114708037275286893288644589980401398938530915242988500409531203255124767234080828746	(0.00000000000000000834484109726742578045948886695262774432156530925853985434018269339172355379371459613287211815872550448263415227280166321 + 8.95976537595390054950617988360190337781158260850702899360771830463838596760561527832535755968427280293304431492216316322e-140j)	(-0.0000000000000000000186785225337699984178109359897024154180261707370988231569898329693212894812792192195223335665134956475436883788744341087 + 1.32712448422186681153347127885427205801594103893121914974434747581950662088175883833102594932360303971459171906145848206e-137j)
1592.28279334109234607183678963618139004978871820555926100410799172965440925939634685770504859948161389564690027232299429	(0.0000000000000000127984940425408046504778488780292448300701645680028838233146249864804028786965154862150418612321063371174877549253392239 - 1.2707141383835936948551075619610503642470323785423534623160128780889515236437036685499177957517311870157918050372803227e-139j)	(-0.0000000000000000000152021236486219330916099463939055966903867151577619230447756534101982991975676187457305932717921118261502283801189016001 - 4.06469015036956266844708378121434985923257458900724604284991268283371007830515969075974880466140762946819441002443683673e-137j)
2310.12970008315975898383078868442237581311310848620975611655055997949835025016811396977582199470592477632212131298408733	(0.0000000000000000195783803713043168973643034276073814656390543888627123865650305779060213412159964917638898575229082705068920273258955314 - 4.2082968869934713871011596099135134837292494800365777574746861988611200473061191080178123917355095684660982282788850808e-141j)	(-0.0000000000000000000121234975573774605287378899287291933436701162221756374375889211258726537347110554434693135307684020007786585857236587412 - 3.8748085084431229922419620964240193527073266519613525449371087838590624689776545570098287219094265881289850762560282008e-139j)
3351.60265093884214752321138079455035160629860267496775026797943827136341324203217859390735758971938632514086005017683937	(0.000000000000000029876029577498601419829237630268281912115941324753352894014126671138164723821525601930731749283277751735529188115139402 + 4.39931808094103386752609422471435296320921602312648766616576718984372674236746939631423521113909289268546692592361113377e-140j)	(-0.00000000000000000000950729958081323161805335305538829022908845303088987744264762249437621851849295577406581722669682727988868435082112212247 + 1.83290194034202617095526232558812935564668615764025602625976730351078231715676867156931413630171406074602053958112457385e-137j)
4862.60158006535363992323348696572880949459183577483736852872715482735909711757057758303504958393464001959299740297556482	(0.000000000000000045484381695808099746190442391177953921368375261697105816850629630255392277155775135173935050081071904705139514941484902 + 8.15134693622133130799646370283970464743749911082820953113236596718552167710550898450688875125727924051228882955180273421e-140j)	(-0.00000000000000000000735352810818548851411218009751156156475897978517849493877656667721975571368984171159457752392840197965079939373859280791 + 6.1015158084815239741940400407023272204497655596839024922910449317788169645519898452420380723748916628505071004988014522e-137j)
7054.80231071864323587296321549049208072014140081864067685755490106946203000598860117861429688783211180424749678472497403	(0.0000000000000000690980204337736826091457918723812555058675032637353634108369262228890164363695191030492706583778974405685337923977670468 + 1.31021272132991191502497200025325582998374954769291878373223571774337124922242472268478718996630582654463582824275477464e-139j)	(-0.00000000000000000000562361862604531980289051343973832563514045778616996396580082542206983815328723924463411732776426671414315605897045505451 + 1.97572539305786901381260105715756903717942891798371259331702034798132385015506449797827055284223426221578919239719469166e-136j)
10235.3102189902618431195586372049875016311712529871803316334689376662857506193750722075766642590620126244879481390689301	(0.000000000000000104761815994394826183858751078458678743771430994264369635627779313513699676800860586379191261771936792613970007715366115 - 6.3640811335424785374914276474593370584790251430815357844291781859487914219952017731004844732885756027903688392936283167e-139j)	(-0.00000000000000000000426090822025982767406067215880097134516510838243444136839363483738730572762190628970403574593326361042160460846580074235 - 1.03616797743780864768738378810481262682029922300468003094040347880470148132651024901167450044354909209397258837428649345e-134j)
14849.6826225446504221296717449073393384020860257676185874554707532782673445900834350252591630620900511156997222330330902	(0.000000000000000158540790702522140919687364183291813813910928378990722953458762429593511636920075608839328543248579579840261455912503029 - 1.18352030044924089274181121366283133468064211125616931305429817738426936056705525752939434949578153479540311642812564127e-138j)	(-0.00000000000000000000320416620543695783551809569610188009505799443946731186844216176227811613460305852579319269947530452316279688156095023204 - 3.34843766174932135782286889416196353572331134879507209255002459174857887954038969049271297511864744576807936881312113448e-134j)
21544.3469003188372175929356651935049525934494219210858248923550634641110664834080018544150354324327610126122049178092045	(0.000000000000000239519506125730112720281676935865466547917133649936505223706443956775812225684845500777452635590085173780669249955229572 - 1.94940557600424073711332071990581926651855242886990345275203979586264678572450333074718587983912120443335687974526484448e-138j)	(-0.00000000000000000000239537774065916971470041606926851156768704771194062196730006751572079541220481154990692391980320184183174385298450896991 - 1.0710880195997922082124300084645622468497998565227910540573504341593888412832201981442879470222895556226444659073177565e-133j)
31257.158496882362841862668342934974816775166532207315492413352459656179166163661326883615394234232325082772062645543363	(0.000000000000000361291951388566087230293601552845528302572748635472494092983807156279911479614270164392453517727482224208794053546890475 + 5.62614602453972439556793830055659426320177533292546004749525716892541655132295061680820132774835271459264347450342531565e-140j)	(-0.00000000000000000000178353231100571567496488782515933277348480667585522434051981151948518253746071080443059530882929941256245566241951970803 + 7.91013068336714328471669882957830055858149969657169521146194225756793989761900613066923184160761709788418111230733009023e-136j)
45348.7850812858203633179606345741032737746825386803919225858022554407237841045450277645174695604402957747229124606023504	(0.000000000000000544181082649339403983924378374776759052959134261083643094149889405768513070833690436157606099366046739254026975023434266 + 2.08038099412521511942616353929088619413765730105284452460069756297907275783000762055192482549332720366555230893987486483e-138j)	(-0.00000000000000000000132594190383048044252961019778563212073639324410682414481519504200378397992641051214855724692349760827901506455000568526 + 9.0140636839473102851285589299293504009049718241290623158339740101821704149357479588586959695464119702439421280828972007e-133j)
