	m6	Whl2l3	Whl1l3	Whl1l2
42	0.000000012711839968690285422827241840384951270859746255835197527013595504696018666559279	(4.8858458214877790820137754224682766898891440267303721184425928374442608721274897e-53 - 3.5885612295074654969892484730514679989768307058407988054554191011736685817209508e-63j)	(1.0725867672817685215345120694173347806457931505941809975686873460888568957320996e-54 - 1.8946153757516357351196955668850125759476176121624010010877376641890586406965112e-69j)	(1.4317667567782959178304192922066314996056227924917659008849759077984275437729778e-56 - 8.647487018144937021963687428532414502827893782757820152620327738893008057935147e-74j)
43	0.000000014266210152607374845091296964026459698904040268119862746604638477251868735031163	(6.1833726052317622424165278401970992855781993369520771124040271645665470679231555e-53 - 4.5122501525667902841961383062067914657291933967806171723614347550531956041139293e-63j)	(1.3598052611624993029468542659916202144436355631289610403122783290268310444210602e-54 - 2.3810308194789809545444438181322718535422706697547798726119925500420230636428546e-69j)	(1.8101790255408060735305525960230915637561449662857745045461252221093923739062583e-56 - 1.0876827072294102796654269071989947288348621429662508943492334545033735974009773e-73j)
44	0.000000016010644613183178084518411746386751813147679959602537188250621171000683419101716	(7.8212121163432776957511583623701037713039412232511768898717559837211660988171541e-53 - 5.6746792402244261917636118067698975287818998614808764675572569042691713135082056e-63j)	(1.7226456170691532324214952044340093489769880770631606559053607911873467838091996e-54 - 2.9929881757248078373907160782585768500886961737667894215908072181794894483950868e-69j)	(2.2876204705226326794349868013403294923214001081076981243159881946712907766071134e-56 - 1.3682847213252844351495685701990790017882771692783263284732190311075570874685598e-73j)
45	0.000000017968383907677205076461142966434562561557188971071456765677553185978405958512788	(9.888117160147532200593033486559861733335928307167362111328927633230717280611345e-53 - 7.1376858308074930961484754415041319214859089358046771045920539223834651153869676e-63j)	(2.1808649204213222518718661064026660251602624003843695985853598929694842900626774e-54 - 3.7629829992759420692850566281108892489848963854339835990309220555396921086514188e-69j)	(2.8898911149238241475230569223267578140315407318524024027178267807248006071522097e-56 - 1.7214974358743052800942466680016359363273567554475968410407555571174730791764204e-73j)
46	0.00000002016551038724747107586259000871420688287687953116943625367525055707965349002292	(1.2495926237113800695446133034150659019543095700666243723204306993239943952396493e-52 - 8.979140054206906987906181753385903284153554695775200748292948592846697907326612e-63j)	(2.7593635971660830405482283399285218194430230037094508710847011985208598851846368e-54 - 4.7319333964540009165281685891025850015777714529535602217213645218412966499383378e-69j)	(3.6494986461282572008101929939998904287529062325075481022849133665711486980554917e-56 - 2.1661385048759074632321527342767051012848822396023910002358245821184945862760355e-73j)
47	0.000000022631295683995295356449817017080486520780027790014777797100509151695771233624684	(1.5785561000256273787876791002030001568846981723347491371559534905729524915888388e-52 - 1.1297103691552936642286202808154949016274086555199181114477864002487952816636312e-62j)	(3.4895221282360120371137794621679564284994895948195589780429855522925325610163207e-54 - 5.9513644850744626007053617988858204770901217161663866747050262234303755175246865e-69j)	(4.6074006126417597357332120200996737320588113035054317243192729831752653507800866e-56 - 2.7259057854739378723696785458613379179480718275837988612767756786527300015835865e-73j)
48	0.000000025398590687807254602196683380391205562948407019168506680400434545843252708020091	(1.9934580895537884904020334015564187579247687613434951258394445120723951616441275e-52 - 1.4215068070494609368525584409155317076782862359476775040172279190887905887418732e-62j)	(4.410884893049846466281104181888737438743737714450170073926999327083080758856526e-54 - 7.4861595824585757397075981634319885657376950974142703402747068431633957427950629e-69j)	(5.8151989176885944493239719436720698719609938822771812138399280856004586091473455e-56 - 3.4306434040653225320719439321263443494309294370975526476640226853043241196287035e-73j)
49	0.000000028504263208534352902606420372612209953652639434531860881115928548841696349980089	(2.5166699182541491250187595557148127050312892096373561614636395790916752814937051e-52 - 1.7888550986611130754159438998106466980251500120776818002843186915383128917487765e-62j)	(5.5732812539425401256405672296067833930725062633505049451207712904195106247671401e-54 - 9.4180251724821538452563667923239172136310465556488205128007666336432591948703277e-69j)	(7.3379040060162306527084189046960705332103216484596660177619828467923365696176901e-56 - 4.3179363283916689001472028031832214285458939493053471833661598217800032506062974e-73j)
50	0.000000031989689154345373109295908436691636801337192148911555113044189362491095948739474	(3.1763769436504493575822393297923660530720434551961890676605616795214572044662433e-52 - 2.2513405297607663962382024427581393125294879344487053800281810905807806016863285e-62j)	(7.0394973816651868941091499737922465973029616526208600181772792931811559308910108e-54 - 1.1849854861024480636460804446443469053785352278156969069056988873844819576944235e-68j)	(9.2574166083934175060210879247735805740508502969087370636790576252135055108312503e-56 - 5.4351186893891154391921929911565014069239286228840673580964891227465837724965497e-73j)
51	0.000000035901303770070702844749016855642631776601570887433148890709559965139203954997089	(4.0080883761333814187381117320408574651072512593256848932433437353209423798756908e-52 - 2.8336283347416280138774095392402977862064674105357900233440038831959389525526962e-62j)	(8.8886417801946240367146747979809782105075721409304128647058745482943766859539411e-54 - 1.4911225589629488238712902228505501954213502167470205001071863605377871840840571e-68j)	(1.1676913283186058037606784982359814326222779931960069705700049016899534165728561e-55 - 6.8418032171885118254499610910291081374809418998694460636390094700454314773453931e-73j)
